26022464 , 232  
26066998 , 232  
26111366 , 231  
26156031 , 232  
26200445 , 232  
26244821 , 231  
26289179 , 231  
26333603 , 231  
26377948 , 232  
26422328 , 231  
26466764 , 231  
26511093 , 232  
26555439 , 231  
26599800 , 232  
26644204 , 233  
26688834 , 232  
26733310 , 231  
26777851 , 231  
26822203 , 232  
26866577 , 231  
26910927 , 232  
26955271 , 231  
26999643 , 231  
27044181 , 232  
27088562 , 232  
27132916 , 232  
27177375 , 232  
27221734 , 232  
27266068 , 232  
27310424 , 232  
27354759 , 232  
27399129 , 232  
27443498 , 232  
27487859 , 232  
27532200 , 231  
27576538 , 232  
27620892 , 232  
27665310 , 231  
27709638 , 232  
27753986 , 232  
27798328 , 231  
27842673 , 232  
27887082 , 232  
27931398 , 231  
27975734 , 231  
28020083 , 231  
28064507 , 232  
28108865 , 231  
28153299 , 232  
28198142 , 231  
28242577 , 232  
28287018 , 231  
28331364 , 232  
28375749 , 232  
28420112 , 232  
28464450 , 231  
28508773 , 231  
28553107 , 231  
28597497 , 231  
28641815 , 231  
28686144 , 231  
28730496 , 231  
28774838 , 231  
28819173 , 232  
28863527 , 232  
28907863 , 232  
28952179 , 232  
28996493 , 231  
29040877 , 231  
29085459 , 232  
29130044 , 232  
29174523 , 232  
29218921 , 232  
29263270 , 231  
29307625 , 232  
29351971 , 232  
29396333 , 231  
29440655 , 232  
29484984 , 232  
29529354 , 232  
29573712 , 232  
29618046 , 232  
29662391 , 231  
29707044 , 231  
29751555 , 232  
29795981 , 232  
29840344 , 232  
29884733 , 232  
29929075 , 231  
29973470 , 231  
30017826 , 232  
30062288 , 231  
30106680 , 232  
30151054 , 231  
30195437 , 231  
30239803 , 231  
30284242 , 232  
30328578 , 231  
30372931 , 232  
30417411 , 232  
30461757 , 231  
30506077 , 232  
30550436 , 231  
30594771 , 232  
30639101 , 232  
30683458 , 232  
30727809 , 231  
30772136 , 232  
30816453 , 231  
30860828 , 232  
30905189 , 232  
30949519 , 231  
30993908 , 232  
31038269 , 231  
31082792 , 232  
31127231 , 232  
31171887 , 232  
31216540 , 232  
31260996 , 232  
31305375 , 232  
31349719 , 231  
31394097 , 231  
31438452 , 231  
31482819 , 232  
31527299 , 232  
31571653 , 231  
31616021 , 232  
31660383 , 232  
31704724 , 231  
31749056 , 232  
31793378 , 231  
31837713 , 232  
31882064 , 231  
31926401 , 231  
31970717 , 232  
32015046 , 231  
32059512 , 231  
32103950 , 232  
32148312 , 231  
32192691 , 231  
32237084 , 232  
32281416 , 231  
32325785 , 231  
32370128 , 232  
32414488 , 231  
32458832 , 231  
32503149 , 232  
32548074 , 231  
32592699 , 232  
32637094 , 232  
32681730 , 232  
32726179 , 232  
32770755 , 232  
32815193 , 232  
32859559 , 232  
32903951 , 232  
32948273 , 232  
32992600 , 233  
33037108 , 232  
33081544 , 232  
33125904 , 232  
33170278 , 233  
33214680 , 232  
33259036 , 232  
33303390 , 232  
33347714 , 232  
33392041 , 233  
33436379 , 232  
33480872 , 233  
33525304 , 232  
33569623 , 233  
33613977 , 233  
33658309 , 232  
33702665 , 232  
33747009 , 232  
33791407 , 231  
33835724 , 232  
33880070 , 231  
33924461 , 232  
33968776 , 231  
34013108 , 232  
34057616 , 231  
34102000 , 231  
34146398 , 231  
34191010 , 231  
34235454 , 231  
34279836 , 231  
34324201 , 231  
34368589 , 231  
34412971 , 231  
34457581 , 232  
34501944 , 231  
34546297 , 231  
34590616 , 231  
34634936 , 231  
34679295 , 232  
34723670 , 233  
34768105 , 231  
34812489 , 232  
34856888 , 232  
34901232 , 233  
34945539 , 233  
34989930 , 233  
35034370 , 232  
35078802 , 232  
35123205 , 233  
35167642 , 232  
35212059 , 232  
35256419 , 233  
35300814 , 232  
35345153 , 232  
35389512 , 232  
35433854 , 232  
35478832 , 232  
35523455 , 232  
35567856 , 232  
35612198 , 233  
35659859 , 233  
35704521 , 232  
35748936 , 233  
35793364 , 232  
35837738 , 232  
35882072 , 232  
35926408 , 233  
35970748 , 232  
36015087 , 232  
36059558 , 232  
36104038 , 233  
36148498 , 232  
36192998 , 233  
36237408 , 232  
36281771 , 232  
36326115 , 232  
36370438 , 232  
36414786 , 232  
36459143 , 233  
36503491 , 232  
36547880 , 232  
36592213 , 232  
36636549 , 232  
36680913 , 232  
36725289 , 233  
36769601 , 232  
36813941 , 232  
36858265 , 233  
36902616 , 232  
36946966 , 232  
36991273 , 232  
37035631 , 232  
37080055 , 233  
37124444 , 233  
37168842 , 232  
37213498 , 232  
37257999 , 233  
37302371 , 233  
37346708 , 232  
37391097 , 233  
37435532 , 232  
37480277 , 232  
37524694 , 232  
37569059 , 232  
37613427 , 233  
37657789 , 232  
37702116 , 233  
37746441 , 232  
37790769 , 232  
37835102 , 232  
37879434 , 232  
37923781 , 232  
37968129 , 232  
38012448 , 232  
38056987 , 233  
38101366 , 232  
38145756 , 233  
38190114 , 232  
38234491 , 232  
38278870 , 232  
38323315 , 233  
38367899 , 232  
38412287 , 232  
38456653 , 233  
38500979 , 232  
38545318 , 232  
38589641 , 233  
38633983 , 233  
38678489 , 232  
38723101 , 232  
38768130 , 233  
38812606 , 232  
38857076 , 233  
38901412 , 232  
38945728 , 232  
38990041 , 233  
39034422 , 233  
39078866 , 232  
39123260 , 232  
39167650 , 233  
39212116 , 233  
39256523 , 232  
39300868 , 233  
39345307 , 232  
39389666 , 232  
39434023 , 233  
39478824 , 233  
39523671 , 232  
39568028 , 232  
39612357 , 232  
39656762 , 232  
39701105 , 233  
39745471 , 232  
39789792 , 232  
39834138 , 233  
39878501 , 233  
39922814 , 232  
39967140 , 232  
40011463 , 232  
40055926 , 232  
40100326 , 232  
40145331 , 231  
40189976 , 232  
40234466 , 231  
40278837 , 231  
40323207 , 231  
40367590 , 231  
40411933 , 231  
40456260 , 231  
40500615 , 232  
40544960 , 231  
40589312 , 232  
40633735 , 232  
40678069 , 231  
40722409 , 230  
40766833 , 231  
40810959 , 232  
40855072 , 231  
40899182 , 231  
40943291 , 231  
40987401 , 232  
41031526 , 232  
41075668 , 231  
41119788 , 231  
41163902 , 231  
41208026 , 231  
41252149 , 232  
41296261 , 231  
41340376 , 231  
41384488 , 232  
41428608 , 231  
41472728 , 232  
41516849 , 231  
41560958 , 231  
41605068 , 232  
41649214 , 232  
41693404 , 231  
41737554 , 232  
41781701 , 231  
41826070 , 232  
41870425 , 231  
41914761 , 231  
41959104 , 231  
42003446 , 232  
42047908 , 232  
42092354 , 231  
42136840 , 231  
42180958 , 231  
42225070 , 232  
42269144 , 231  
42313229 , 231  
42357315 , 231  
42401386 , 232  
42445455 , 231  
42489539 , 231  
42533611 , 231  
42577671 , 231  
42621755 , 232  
42665860 , 231  
42709930 , 231  
42754011 , 232  
42798109 , 231  
42842217 , 231  
42886324 , 231  
42930428 , 232  
42974533 , 232  
43018628 , 232  
43062754 , 231  
43106896 , 231  
43151029 , 232  
43195229 , 232  
43239385 , 231  
43283520 , 232  
43327653 , 231  
43371841 , 232  
43415984 , 231  
43460350 , 232  
43504478 , 231  
43548589 , 231  
43592714 , 232  
43636881 , 232  
43681240 , 232  
43725605 , 232  
43769972 , 233  
43814359 , 232  
43858692 , 231  
43903031 , 232  
43947406 , 231  
43991722 , 231  
44036098 , 232  
44080526 , 232  
44124888 , 232  
44169274 , 232  
44213776 , 231  
44258105 , 233  
44302450 , 231  
44346796 , 231  
